Id	tissue_sp_all	tissue_sp_3
chr10:49841766-49841856	0.9942409060293276	
chr10:49842303-49842752	0.9876917109763762	
chr10:49847565-49847971	0.9947404595293052	
chr10:49848485-49848580	0.9960317000556044	
chr10:49856366-49856702	0.9922492992234466	
chr10:49858195-49858216	0.9917689848499068	
chr10:49876110-49876652	0.9915337048217994	
chr10:49879351-49879455	0.9920210522853966	
chr10:49879628-49879846	0.9957018772108458	
chr10:49881003-49881077	0.9917108255904002	
chr10:49891983-49892370	0.9931686317170948	
chr10:49966592-49966691	0.9933718863710774	0.6666666666666666
chr10:49967237-49967344	0.9899520268082878	
chr10:49967578-49967897	0.9963754549658844	
chr10:50006443-50006792	0.9856287876273584	
chr10:50008368-50008659	0.9865063554401176	
chr10:50012425-50012991	0.9916440026946444	
chr10:50138824-50138968	0.9880973720910542	
chr10:50243711-50244078	0.9834727520440624	
chr10:50342582-50342632	0.9900633410869908	0.6666666666666666
chr10:50347958-50348271	0.9791274758848544	
chr10:50371813-50372032	0.9902934805099528	
chr10:50377282-50377414	0.9968870445805832	
chr10:50382507-50382686	0.9949353935868616	0.6666666666666666
chr10:50384609-50384673	0.993425723441222	
chr10:50385443-50385844	0.9948907897585479	0.6666666666666666
chr10:50387266-50387413	0.9938525069570444	
chr10:50388476-50388821	0.9890545962487136	
chr10:50391668-50392044	0.9912750903663043	0.6666666666666666
chr10:50392979-50393162	0.9928623363197816	0.6666666666666666
chr10:50394805-50395182	0.9906007937937464	0.6666666666666666
chr10:50398133-50398290	0.9956738878721836	
chr10:50462696-50462912	0.9898286701320628	
chr10:50465238-50465398	0.9960346944766644	
chr10:50480396-50480904	0.9931510622424656	
chr10:50491117-50491397	0.9920817570159236	
chr10:50493272-50493615	0.9938034186638024	
chr10:50508434-50508798	0.9890637672797676	0.6666666666666666
chr10:50517945-50518932	0.9956706510409621	
chr10:50519665-50520208	0.9862888416496078	
chr10:50526584-50526772	0.9942750808783728	
chr10:50536610-50536839	0.989325407928716	
chr10:50570717-50570890	0.9936582343724474	
chr10:50571042-50571294	0.9921498852745716	0.6666666666666666
chr10:50579263-50579390	0.9911628602745414	0.6666666666666666
chr10:50580112-50580444	0.9937306298655476	
chr10:50595145-50595278	0.9878363404698968	
chr10:50604736-50605039	0.9898048884813996	
chr10:50606394-50606776	0.9963829698837406	
chr10:50742859-50743547	0.9766405343781598	0.6666666666666666
chr10:50776206-50776746	0.975420151010354	0.6666666666666666
chr10:50787572-50787883	0.9892053264775318	0.6666666666666666
chr10:50791340-50791620	0.9949793785617842	
chr10:50866815-50867027	0.9899237846822332	
chr10:51039519-51039692	0.9768228591413951	0.3421879943271981
chr10:51045236-51045418	0.9951983757028212	0.6666666666666666
chr10:51488946-51489392	0.9882535354170862	0.5192794265781928
chr10:51502625-51503626	0.9959565421772656	
chr10:51514684-51514849	0.9921174658587943	
chr10:51515594-51515677	0.9885213791559668	
chr10:51544405-51544819	0.9962297346675644	
chr10:51574472-51574922	0.9937575065423184	0.49545185259274344
chr10:52037840-52038115	0.9920316588432508	0.6491419491326244
chr10:52058471-52058580	0.9915440359705268	0.6666666666666666
chr10:52079574-52079882	0.9958392011788036	0.5436429402744093
chr10:52081951-52082279	0.990577185248928	0.6666666666666666
chr10:52082649-52082859	0.9934790450930312	0.6666666666666666
chr10:52083052-52083210	0.9830638806166492	0.5527560026953922
chr10:52083762-52084193	0.9895481610044476	0.6666666666666666
chr10:52085013-52085461	0.9601248493977851	0.6666666666666666
chr10:52092316-52092324	0.9842737976836988	0.6384524417667791
chr10:52153406-52153805	0.9858944114588276	0.6666666666666666
chr10:52154516-52154956	0.9911658646833746	0.6666666666666666
chr10:52167205-52167434	0.9816027246104256	0.40135496284196065
chr10:52216561-52216792	0.993961231376078	
chr10:52217733-52218081	0.9927761693384364	
chr10:52218433-52218553	0.9915818581414628	
chr10:52261858-52262194	0.9772437095074894	0.5513901704270229
chr10:52266916-52267259	0.9867145240444432	
chr10:52270106-52270351	0.9859486333434396	0.6666666666666666
chr10:52300578-52300747	0.9938989161561902	0.6666666666666666
chr10:52329586-52329716	0.9819972402856776	0.5081560495029359
chr10:52374532-52374543	0.9921087198143272	
chr10:52385542-52385659	0.9580302528059248	0.5485731765101304
chr10:52434661-52434802	0.99420525428294	
chr10:52613516-52613853	0.9963527123322266	0.6666666666666666
chr10:52614600-52614810	0.9951699718802112	
chr10:52751732-52752116	0.9520210510367432	
chr10:52752441-52752754	0.9851803824328076	
chr10:52753196-52753414	0.9649268901563902	
chr10:52889311-52889633	0.9951580039691132	
chr10:53406907-53407200	0.9948794947218444	
chr10:53798976-53799363	0.9920265743867144	
chr10:53930569-53930919	0.984977949307844	
chr10:54069854-54070012	0.9948580681394884	
chr10:54078280-54078480	0.9872323801183512	0.6666666666666666
chr10:54078781-54079176	0.9812822944703932	0.6666666666666666
chr10:54138059-54138390	0.9918355673822491	0.6666666666666666
chr10:54183491-54183679	0.9936419481628788	0.6666666666666666
chr10:54203068-54203427	0.9824662565459412	0.6666666666666666
chr10:54203502-54203868	0.9808149217780682	0.6666666666666666
chr10:54208151-54208375	0.9909780809793716	
chr10:54211545-54211936	0.9800716417654224	0.6666666666666666
chr10:54212412-54212659	0.9885051490649308	0.6666666666666666
chr10:54212715-54213183	0.9891566708169672	0.6666666666666666
chr10:54224630-54224737	0.9886412143312204	
chr10:54232102-54232449	0.9927648689225644	
chr10:54246557-54246950	0.9819946867723665	0.6666666666666666
chr10:54261228-54261333	0.9928481565841091	
chr10:54293866-54294084	0.9932257915627312	
chr10:54314755-54315032	0.9925046914932784	
chr10:54317967-54318032	0.995130682773846	0.6666666666666666
chr10:54329490-54329893	0.99447339500926	0.6666666666666666
chr10:54367095-54367120	0.9858732302945232	
chr10:54412187-54412602	0.9930408870879119	0.6666666666666666
chr10:54422889-54423026	0.9953893511238072	
chr10:54428139-54428556	0.9944364703684468	
chr10:54434489-54434618	0.9924888938082358	0.6666666666666666
chr10:54438333-54438755	0.9935215263920344	0.6666666666666666
chr10:54439258-54439686	0.9916514371930844	0.6666666666666666
chr10:54454130-54454506	0.9825728036798682	0.6666666666666666
chr10:54461546-54461786	0.9928061779207832	
chr10:54463812-54464030	0.9937305292213544	
chr10:54466498-54466779	0.9969914709638792	0.6666666666666666
chr10:54471417-54471775	0.9865858815537576	0.6666666666666666
chr10:54482748-54483063	0.9930994384234472	
chr10:54484465-54484478	0.9949386096441628	
chr10:54506041-54506302	0.9959319008307148	0.6666666666666666
chr10:54512756-54513128	0.9803070097374129	0.6666666666666666
chr10:54529752-54530157	0.9946697694832448	0.6666666666666666
chr10:54672481-54672671	0.996637079007668	
chr10:54737961-54738286	0.991095892170522	
chr10:54774491-54774616	0.9873003232281196	
chr10:55237132-55237369	0.9955036598110968	
chr10:55357540-55358018	0.9927230473700026	
chr10:55358740-55359098	0.9951205053461516	
chr10:55377812-55377822	0.9936793364545928	
chr10:56175668-56175754	0.9888478064799696	
chr10:56854357-56854710	0.9917888619237339	
chr10:58240589-58240612	0.994160491992112	
chr10:59096410-59096633	0.9898125776564914	0.6666666666666666
chr10:59225008-59225237	0.9934053146221009	
chr10:59388391-59388635	0.9938887803431286	0.6666666666666666
chr10:59452175-59452288	0.9834070924893932	
chr10:59607173-59607244	0.9919194919049584	
chr10:59696319-59696691	0.9958957975477158	
chr10:59976925-59976941	0.9919700625935219	
chr10:60026015-60026385	0.9824619231984296	
chr10:60082310-60082557	0.9966042437001328	
chr10:60090277-60090586	0.994740301122822	
chr10:60091544-60091861	0.993053261537978	
chr10:60245742-60245756	0.9963290593306601	
chr10:60248802-60248956	0.9941895784780256	
chr10:60333947-60334347	0.9885459587788524	
chr10:60421235-60421505	0.9924212891787146	
chr10:60422217-60422354	0.9905482392588032	
chr10:60673526-60673673	0.99465030159839	
chr10:60674120-60674133	0.9925511717018064	
chr10:60723596-60723953	0.9857597710263836	0.6666666666666666
chr10:60727421-60727594	0.9770543909120608	0.6666666666666666
chr10:60796573-60796761	0.99338637329668	0.6666666666666666
chr10:60820571-60821075	0.9937445952235666	
chr10:60824180-60824323	0.9919002040443976	
chr10:60839661-60839710	0.9929151049960341	
chr10:60889159-60889241	0.9927775611884534	
chr10:60935384-60935742	0.9660709943302462	0.6666666666666666
chr10:60949726-60949909	0.988967895549134	0.6666666666666666
chr10:61019605-61019954	0.991351403247422	0.6666666666666666
chr10:61021646-61021734	0.9896104116659844	
chr10:61024836-61025127	0.990096395822144	0.3511047527505721
chr10:61081918-61082066	0.9976937905509076	
chr10:61580750-61581126	0.9944835778442256	
chr10:61632760-61633170	0.9874660969982556	0.47053438859650204
chr10:61639238-61639777	0.9905878456676008	0.5081560495029359
chr10:61645173-61645419	0.9819515737187566	0.482747655682551
chr10:61664562-61664999	0.97686112545548	0.6666666666666666
chr10:61665210-61665415	0.9628113859947706	0.6666666666666666
chr10:61667658-61667858	0.9792762419139496	
chr10:61808152-61808409	0.9926062951943092	
chr10:61860000-61860017	0.9883151991534138	0.6666666666666666
chr10:61992765-61993042	0.9823904417678664	
chr10:61997048-61997297	0.9735366798385408	0.6666666666666666
chr10:62096782-62097076	0.9928025222087092	
chr10:62111952-62112088	0.9875398555947328	
chr10:62140958-62141228	0.9857448393913332	
chr10:62174641-62174784	0.9896339771804428	0.6666666666666666
chr10:62185134-62185430	0.9666773178667294	
chr10:62307595-62307995	0.982725421857103	
chr10:62330469-62330833	0.9869022591040232	
chr10:62491040-62491560	0.9861809339218433	
chr10:62674070-62674082	0.9898799301492468	0.5081560495029359
chr10:62726963-62727263	0.9950963562875278	0.6666666666666666
chr10:62855864-62856163	0.9967581445646536	
chr10:63046478-63046625	0.994936934498418	
chr10:63149683-63150012	0.994947188634789	
chr10:63150806-63151275	0.9949613058032964	
chr10:63156989-63157303	0.9958303682720324	
chr10:63176238-63176614	0.9893943866577032	
chr10:63203522-63203811	0.9913767074428692	
chr10:63208013-63208392	0.9912932766225709	
chr10:63225634-63225799	0.9894103759611238	0.6666666666666666
chr10:63239697-63239825	0.997153580794482	
chr10:63431131-63431268	0.9938257099101176	
chr10:63540272-63540417	0.9882560887394568	0.5783276853915824
chr10:63571912-63572045	0.9905558344578036	0.6507391922542571
chr10:63591158-63591311	0.9921751588680188	
chr10:63596779-63597177	0.995639546996118	0.6666666666666666
chr10:63657527-63657737	0.9838493689285709	
chr10:63658924-63659147	0.9922569911239542	0.6666666666666666
chr10:63663540-63663817	0.9780809119325586	0.3327760389618725
chr10:63697389-63697783	0.9827676659958912	
chr10:63697847-63698199	0.9870828705773628	
chr10:63698832-63699053	0.978802134355206	
chr10:63701578-63701680	0.98845621758469	
chr10:63702592-63703184	0.988837002317186	0.5634129935897176
chr10:63703432-63703559	0.9764473979744059	
chr10:63736420-63736602	0.9846223552972482	0.5640039276500283
chr10:63747685-63748213	0.97479374827221	
chr10:63752119-63752912	0.9870196828985716	0.5958934149302021
chr10:63753079-63753613	0.9897649078104434	
chr10:63776644-63776930	0.99108609683323	
chr10:63778860-63779091	0.9704527707306247	
chr10:63779948-63780456	0.9946071210929426	0.6666666666666666
chr10:63803306-63803648	0.9630448239054342	
chr10:63805040-63805237	0.97830551745217	
chr10:63805800-63806070	0.9838228548677318	
chr10:63806320-63806697	0.982405563209724	
chr10:63807017-63807353	0.9901308242139628	
chr10:63814731-63815034	0.9662401959267648	
chr10:63823957-63824187	0.98372555102882	
chr10:63839926-63839992	0.9806170527847099	0.569869184637282
chr10:63842469-63842743	0.9771993133480786	0.3343426275932592
chr10:63859069-63859192	0.9861508169397836	
chr10:63913852-63914076	0.9930445208434282	
chr10:63979384-63979550	0.9885220713472316	
chr10:64004719-64005076	0.992448496448572	0.6666666666666666
chr10:64009597-64009980	0.9922930834335664	
chr10:64024468-64024613	0.9804927037861592	0.6666666666666666
chr10:64146249-64146339	0.9875954263420296	
chr10:64192955-64193371	0.9905025190816026	
chr10:64261396-64261599	0.986232164169083	
chr10:64263072-64263265	0.9961519483246528	
chr10:64288337-64288514	0.9935365693282904	
chr10:64291559-64291877	0.981807821134814	
chr10:64292101-64292416	0.9909242682921842	
chr10:64300187-64300318	0.9891055295617032	0.6666666666666666
chr10:64301106-64301210	0.993393580306274	
chr10:64301554-64301902	0.9934831682565928	
chr10:64305550-64305691	0.993377853558736	
chr10:64320064-64320236	0.9659923735927144	
chr10:64324371-64324598	0.9901694433290592	
chr10:64337534-64337777	0.9845373164652192	
chr10:64342532-64342939	0.9921531747987	
chr10:64344076-64344405	0.9889776952965116	
chr10:64351981-64352381	0.992140216619878	
chr10:64371344-64371453	0.996009831914995	
chr10:64373293-64373504	0.9942702113349215	
chr10:64374179-64374536	0.9882695327944784	
chr10:64377429-64378105	0.9918812578875932	
chr10:64378382-64379331	0.993092800921869	
chr10:64380271-64380763	0.99207926517483	
chr10:64381887-64382062	0.9943869667584146	
chr10:64391865-64392698	0.9945565933155844	
chr10:64394445-64394613	0.9938892599754869	
chr10:64394928-64395134	0.9932848611115096	
chr10:64397818-64398131	0.987397033079932	
chr10:64399010-64399243	0.9959957301980322	
chr10:64400211-64400508	0.9904935993070249	
chr10:64413068-64413194	0.9930739382588292	
chr10:64420095-64420329	0.9958918108504212	
chr10:64441011-64441399	0.9932418704504592	
chr10:64445329-64445644	0.99506905050654	
chr10:64447234-64447373	0.9949260752919736	
chr10:64449585-64449837	0.992615839062802	
chr10:64468413-64468758	0.9950980912737516	
chr10:64470060-64470410	0.9959945816636796	
chr10:64488428-64488586	0.9942142888604169	
chr10:64492733-64493095	0.9930930120409736	
chr10:64495564-64495934	0.9910285289353956	
chr10:64502250-64502733	0.9913053569743412	
chr10:64504029-64504215	0.9943597783679526	
chr10:64505322-64505691	0.99340233876588	
chr10:64519625-64519765	0.9951898436885696	
chr10:64520214-64520543	0.9881524193517168	
chr10:64521074-64521166	0.993292441580946	
chr10:64532574-64532769	0.9889461208053208	
chr10:64539322-64539672	0.990972707731808	
chr10:64604103-64604328	0.9975612517019458	
chr10:64875678-64875783	0.9833613327985072	0.6666666666666666
chr10:64982889-64983009	0.9705126111644972	0.6666666666666666
chr10:65016713-65017097	0.9619787777100732	0.6666666666666666
chr10:65026237-65026642	0.9822545047248014	0.6666666666666666
chr10:65033384-65033629	0.9849869444872934	0.6666666666666666
chr10:65053315-65053443	0.9892656098085749	
chr10:65078433-65078736	0.9873465870030406	0.5933942487825482
chr10:65078745-65079133	0.9818585696751893	0.6666666666666666
chr10:65097775-65098183	0.9730018529104812	0.6666666666666666
chr10:65125268-65125651	0.9772338830879084	0.36110063420578137
chr10:65128612-65128923	0.9956384582458446	
chr10:65149197-65149230	0.98469290558955	0.5081560495029359
chr10:65196810-65197156	0.99392351184638	0.42712295657854366
chr10:65226977-65227255	0.9864788507144004	0.5000033124301669
chr10:65231848-65231938	0.9898919879405818	0.6666666666666666
chr10:65269177-65269730	0.9722164826136256	0.46245014884889873
chr10:65274637-65275000	0.9700977838515382	0.34617931271913344
chr10:65282188-65282459	0.9814729275055376	0.39194623380313215
chr10:65388414-65388608	0.992848081777184	0.6666666666666666
chr10:65389747-65390882	0.8869579433000663	0.4203960351257971
chr10:65404259-65404424	0.9828887316255448	
chr10:65460115-65460254	0.9819307313188284	0.6666666666666666
chr10:65467084-65467405	0.9728569220800314	0.532305965512159
chr10:65649061-65649074	0.9957334910039746	
chr10:65793520-65793903	0.9861034788069716	
chr10:65930110-65930546	0.9421632137144836	0.26841580305530416
chr10:66069131-66069337	0.9931417723075948	
chr10:66085994-66086251	0.9873460498247671	
chr10:66294853-66295258	0.9851352501198632	
chr10:66499441-66499455	0.987861065024364	
chr10:67154801-67155033	0.9904640708081884	0.6666666666666666
chr10:67156722-67156943	0.9927472303244635	
chr10:67848646-67848843	0.9916778701109262	
chr10:67968655-67969045	0.992478710757366	
chr10:68010262-68010544	0.9949733871598918	
chr10:68120752-68121155	0.9906757116092896	
chr10:68137896-68138170	0.9960119930396448	
chr10:68508958-68509004	0.9864278403156173	
chr10:68676498-68676693	0.9914436967365824	
chr10:68690818-68690961	0.9914775109563766	
chr10:68710552-68710810	0.9890496182196218	
chr10:68718064-68718186	0.9806338613121388	
chr10:68720281-68720686	0.9803049727394074	
chr10:68721315-68721864	0.9962644073669988	
chr10:68728961-68729356	0.9849166934858647	
chr10:68753444-68753641	0.9878319810623702	
chr10:68755189-68755293	0.9750499851681164	
chr10:68762271-68762461	0.9866885159295836	
chr10:68768720-68769021	0.9933995898908048	
chr10:68773371-68773438	0.9974171301029676	
chr10:68796734-68796983	0.9859040281503612	
chr10:68802112-68802301	0.9848294657449924	
chr10:68802540-68803252	0.9946639016581252	
chr10:68831780-68831983	0.992488515193918	
chr10:68832259-68832513	0.9961330287500042	
chr10:68843787-68844099	0.9960898009007246	
chr10:68863979-68864150	0.9956854067606156	
chr10:69040041-69040437	0.9874784652341316	
chr10:69466144-69466519	0.9944956215543376	
chr10:69523317-69523417	0.9514431695163632	
chr10:69523880-69524330	0.9469421175824284	0.4615598447636165
chr10:69543460-69543596	0.9888353217899144	
chr10:69550767-69550960	0.9909497789641054	0.6666666666666666
chr10:69578155-69578433	0.9837878793218976	0.6666666666666666
chr10:69579652-69579872	0.9858062420873038	0.6024480409885301
chr10:69582490-69582752	0.9905058974868536	0.6666666666666666
chr10:69609160-69609390	0.9153448369383702	0.4133202239010789
chr10:69621525-69621936	0.9894786677382772	0.6666666666666666
chr10:69658139-69658146	0.9884645249699796	0.3723434933364899
chr10:69778500-69778679	0.9883409506639452	0.4350764774193318
chr10:69796463-69796828	0.9864783467129136	0.41431181662077377
chr10:69822197-69822546	0.9918197116263752	0.6666666666666666
chr10:69854882-69855277	0.9534257835933342	0.6666666666666666
chr10:69856894-69857171	0.977139942778282	0.6666666666666666
chr10:69900271-69900394	0.982794570415526	0.6666666666666666
chr10:69913307-69913725	0.988548191840982	0.6666666666666666
chr10:69947860-69948185	0.9947348093841611	0.6666666666666666
chr10:69962839-69962995	0.9907187793404666	
chr10:70088080-70088572	0.9554855704831964	0.4633864128239009
chr10:70682864-70683090	0.9907019323157438	
chr10:70735854-70735920	0.9767628408616224	0.3176991316959509
chr10:70736024-70736384	0.9886703778098904	0.6666666666666666
chr10:70782889-70783013	0.9656153073192864	0.6666666666666666
chr10:70803736-70803851	0.9953883179793758	
chr10:70804179-70804602	0.9960100453174195	
chr10:70805220-70805884	0.9948756289786144	
chr10:70807891-70808112	0.9912924457012544	
chr10:70809472-70809725	0.9916342627198228	
chr10:70811970-70812239	0.9787855869797748	
chr10:70815943-70816217	0.9920007463678252	0.6666666666666666
chr10:70816608-70816807	0.9957006138774712	0.6666666666666666
chr10:70817174-70817630	0.9923040934177916	0.6666666666666666
chr10:70821151-70821852	0.9949119213921936	0.490696642002261
chr10:70822086-70822440	0.9944369941495634	
chr10:70825489-70826129	0.9862252597282198	0.6666666666666666
chr10:70830594-70830763	0.9919964929717164	
chr10:70832840-70833011	0.9935253680473092	0.6666666666666666
chr10:70833673-70834029	0.9964571094267785	
chr10:70846057-70846170	0.9806592976681316	0.3708447075184822
chr10:70849672-70851282	0.9899491046800116	
chr10:70853829-70854114	0.9949786358535572	
chr10:70884620-70884824	0.9673713564060352	0.4588267161720813
chr10:70976966-70977432	0.9782730891591168	0.6416722319535624
chr10:71002181-71002454	0.9958965302023021	0.6666666666666666
chr10:71077076-71077284	0.9832146165961854	0.6666666666666666
chr10:71109104-71109433	0.9728015837534938	0.6666666666666666
chr10:71114199-71114452	0.994789066584296	
chr10:71145067-71145367	0.9876672561548232	
chr10:71169752-71169974	0.994504495028378	
chr10:71172232-71172485	0.9969673706424808	
chr10:71198445-71198595	0.9839806506245662	0.6145888268487995
chr10:71208703-71208727	0.9914769426537426	
chr10:71222784-71222894	0.9946609206774101	
chr10:71228522-71228843	0.9967097265639304	
chr10:71239136-71239503	0.9727946474768034	0.6666666666666666
chr10:71283312-71283690	0.9889647811352876	0.34197143846911865
chr10:71297209-71297476	0.995145738326846	
chr10:71298312-71298514	0.99406613404361	
chr10:71328689-71329080	0.9912188897878907	
chr10:71355649-71355822	0.9722822424152804	0.6666666666666666
chr10:71386629-71386882	0.978719622669985	0.6666666666666666
chr10:71405104-71405302	0.9902436078732888	
chr10:71568355-71568510	0.9914115581074208	
chr10:71577107-71577330	0.9949972539516708	
chr10:71626507-71626840	0.9733882395271573	
chr10:71655656-71655993	0.9903633865642524	
chr10:71657953-71658245	0.9932267892392412	
chr10:71662112-71662205	0.9861531132533627	
chr10:71675422-71675425	0.992744253820228	0.6666666666666666
chr10:71693212-71693346	0.9901823046337672	
chr10:71769073-71769400	0.985486059158587	
chr10:71827466-71827672	0.9952677107562312	
chr10:71840822-71841222	0.9912147235019442	0.42712295657854366
chr10:71928097-71928630	0.9547781527722264	0.34152558025901586
chr10:71984000-71984297	0.9886572857264802	0.49076084255361413
chr10:72027304-72027694	0.9729653388016468	0.6666666666666666
chr10:72046463-72046726	0.988389654503974	
chr10:72082681-72083053	0.9798613901218508	0.5088857097086195
chr10:72115140-72115455	0.9904105881272208	
chr10:72117206-72117607	0.985340306055092	
chr10:72124245-72124646	0.99056180953458	0.6666666666666666
chr10:72165059-72165574	0.9603835506175454	0.33927482062035547
chr10:72202124-72202468	0.9912800402150058	
chr10:72218739-72219166	0.98341710304149	0.6666666666666666
chr10:72239929-72240682	0.9945822636764206	
chr10:72253805-72253950	0.9778046901812171	
chr10:72254726-72255114	0.9948228601312864	
chr10:72258760-72259157	0.9958360641541262	
chr10:72311743-72312111	0.9868456621589146	
chr10:72363256-72363608	0.9905530704243348	
chr10:72413009-72413391	0.981788889968533	
chr10:72416244-72416577	0.9745988030221212	0.5797738058337706
chr10:72424506-72424875	0.980099405129668	0.6666666666666666
chr10:72433363-72433696	0.9868919812533604	0.6666666666666666
chr10:72435631-72435850	0.9909974891340908	
chr10:72502385-72502568	0.9901478461600915	0.6666666666666666
chr10:72535280-72535366	0.9974461835010704	
chr10:72539825-72539964	0.9869031523311044	
chr10:72592079-72592231	0.9891047352271712	
chr10:72593001-72593337	0.9919760907321079	
chr10:72609400-72609769	0.9932465423893018	0.6666666666666666
chr10:72730591-72731001	0.9929554035079108	
chr10:72865933-72866143	0.9932597256392841	
chr10:72872879-72873097	0.9963713100596694	
chr10:72973788-72974249	0.9640762753475188	0.3630209501444089
chr10:72992169-72992442	0.9854907589216898	
chr10:73026177-73026397	0.9728436469971516	0.6666666666666666
chr10:73039102-73039294	0.9895511775786004	
chr10:73103146-73103452	0.9904465132466528	0.6666666666666666
chr10:73109189-73109511	0.9867522954238588	
chr10:73124315-73124355	0.9919881301260808	0.36894069843164207
chr10:73126563-73126688	0.9819776256266436	
chr10:73197630-73197701	0.9942336747254884	
chr10:73288216-73288446	0.9913717858769546	
chr10:73313455-73313899	0.9904754374979072	0.6666666666666666
chr10:73345623-73345986	0.9936821086545636	
chr10:73357359-73357803	0.9789548204176496	0.6666666666666666
chr10:73357811-73358216	0.994088248327442	
chr10:73358388-73358632	0.9953066508732058	
chr10:73398011-73398245	0.9919461960537816	0.48367245617466964
chr10:73398541-73398855	0.9942581546499022	0.5455973465521486
chr10:73454502-73454799	0.9949723176634984	
chr10:73476938-73477043	0.9939642079082596	
chr10:73484427-73484611	0.9941523760090898	
chr10:73486064-73486279	0.9860764858770752	
chr10:73486376-73486761	0.9899944814916709	
chr10:73487625-73488016	0.994938697898802	
chr10:73489038-73489396	0.9864521889629256	
chr10:73519261-73519537	0.9784818583648108	
chr10:73526437-73526878	0.9841998936003103	0.6666666666666666
chr10:73526896-73527242	0.981877576813612	0.6666666666666666
chr10:73528339-73528873	0.9887841309224004	
chr10:73529064-73529499	0.9952873055234014	
chr10:73529949-73530323	0.9939957541285646	0.43884533872411763
chr10:73530522-73531091	0.9954755411488242	
chr10:73531831-73532355	0.9923296519054668	0.6666666666666666
chr10:73535344-73535684	0.9949630010938474	0.6666666666666666
chr10:73568339-73568950	0.9806969072505384	0.6666666666666666
chr10:73595852-73596345	0.9798829177742701	
chr10:73599936-73600188	0.9720099844271262	0.6666666666666666
chr10:73605642-73606023	0.996223379802742	0.4506441850120237
chr10:73612356-73612502	0.9882703776673656	
chr10:73620184-73620641	0.9923401089220714	0.3877960466839088
chr10:73627974-73628371	0.9895014887186764	0.5484098070249174
chr10:73640827-73641007	0.9929660454356664	
chr10:73649387-73649415	0.9888629472701558	
chr10:73649730-73650267	0.9951545086815948	0.6666666666666666
chr10:73652284-73652469	0.9960272070550086	
chr10:73655561-73655675	0.9964324804690372	
chr10:73722643-73722971	0.9886964437731216	0.6666666666666666
chr10:73725868-73726411	0.9614897272467956	0.3547347972744573
chr10:73734357-73734754	0.9894073183216899	0.6666666666666666
chr10:73735695-73736076	0.9759801538602462	0.6666666666666666
chr10:73744363-73744592	0.9930363758455982	0.1928363337697625
chr10:73745585-73745830	0.9813425192588008	
chr10:73746692-73746892	0.9773493564316028	0.6666666666666666
chr10:73790594-73790943	0.9921334687924772	0.6666666666666666
chr10:73816879-73817073	0.9850174248184652	0.555764106779507
chr10:73838970-73839431	0.9813112843988744	
chr10:73840531-73840743	0.9841622072002884	0.6666666666666666
chr10:73843647-73844125	0.9845171487344138	
chr10:73887320-73887439	0.994996174101175	
chr10:73946489-73946835	0.9864412076224558	0.4347442524437349
chr10:73954988-73955333	0.9913714141299944	0.6666666666666666
chr10:73986513-73986881	0.9921860513084902	0.541112740652531
chr10:74007983-74008154	0.9777559231419952	0.6666666666666666
chr10:74014911-74015029	0.9625613805600758	0.6121708446333256
chr10:74016969-74017226	0.9916817151732452	0.6666666666666666
chr10:74019515-74019657	0.978782679197452	0.6666666666666666
chr10:74020239-74021717	0.9916472766073458	0.5944864746988349
chr10:74032298-74032943	0.9474512764885608	0.5829079104256129
chr10:74037393-74037499	0.9935940361892532	
chr10:74055686-74056073	0.9930715417767928	
chr10:74056833-74058104	0.985943018885382	0.6666666666666666
chr10:74063512-74063738	0.9911668575747224	
chr10:74068319-74068595	0.9818829298962458	0.6666666666666666
chr10:74069583-74069715	0.9923359556346272	
chr10:74070583-74070739	0.9894085790072444	
chr10:74076833-74077036	0.986950058019391	0.6519299208514636
chr10:74078612-74078870	0.9916745465666216	0.465507378089629
chr10:74079380-74080359	0.983605871408136	0.4988143215137704
chr10:74080430-74080993	0.9896070535884904	0.3516107943209638
chr10:74081865-74082262	0.9862160043578214	0.6666666666666666
chr10:74082335-74082540	0.9672367030717836	0.6666666666666666
chr10:74085147-74085316	0.9649819331553964	0.6574342152842046
chr10:74086996-74087315	0.9868549882711408	0.6666666666666666
chr10:74091361-74091474	0.9612350833635503	0.6666666666666666
chr10:74091661-74092150	0.9771732823343934	0.510653016567922
chr10:74174604-74174793	0.9817759267524686	0.5081560495029359
chr10:74271285-74271561	0.9844291682082024	
chr10:74289425-74289733	0.9862511729134515	0.42485886344693213
chr10:74323187-74323566	0.9934058604509444	
chr10:74327257-74327510	0.9864957150480912	
chr10:74385233-74385288	0.980743811637414	0.6666666666666666
chr10:74419820-74419980	0.9902597377864176	
chr10:74436264-74436425	0.9863368649929172	0.45625161209496995
chr10:74453097-74453245	0.9858446097418072	0.549610506101045
chr10:74544491-74544662	0.9832945958066878	0.6666666666666666
chr10:74607685-74607827	0.9958568772825936	
chr10:74765472-74765512	0.9856075672373112	0.6666666666666666
chr10:74836640-74837022	0.9847418346955664	0.6666666666666666
chr10:74850921-74850988	0.9867665745566996	0.6666666666666666
chr10:74877758-74878048	0.9902327436361126	0.6666666666666666
chr10:74917588-74917679	0.990638424313982	
chr10:74925047-74925060	0.9919375530617852	0.27494262693819393
chr10:74990824-74990933	0.9573108140059936	0.3931209734255828
chr10:74991679-74992005	0.9736558707786608	0.6666666666666666
chr10:75004761-75005017	0.9887845286055906	0.6170418876392284
