tf	tissue_sp_all	tissue_sp_3	K562_exp	HeLa_exp	HepG2_exp
CHD2	0.9524890634673803	0.22280380672160402	65.55566386356794	91.64825892393992	56.48211108132881
FOXH1	0.9931319758294093	0.6666666666666666	11.554386398696128	0.0	0.0
E2F4	0.8878847034265407	0.2899133343548422	12.026465581220071	16.926183471967235	25.615919462502408
NR3C1	0.9197754560259493	0.47016488704648784	10.507711651430887	33.543037097334114	9.266087799044602
PBX3	0.9354247231209336	0.5073701402301964	0.0	1.6440771867286634	0.7856873551179605
HMX2	0.9922640799050229	0.6666666666666666	0.049015633579434746	0.0	0.0
ARID3A	0.9398870446155463	0.4858826678706803	28.93176493755979	3.225445027958761	59.292139016144844
ZNF274	0.8900314581661445	0.24408483454185428	9.99434999831675	6.566139710880884	6.10415248867504
CREM	0.956908032826889	0.466491360158303	25.498033146796168	59.662276344730316	10.330710216083089
RUNX1	0.8894904172102293	0.41307385780576183	49.77283656173839	12.77841899491547	25.087681291082465
SOX11	0.9871964735706084		0.0	0.0	0.0
SCRT2	0.9879806044899392	0.6666666666666666	0.0839107934879215	0.0	0.0
MEF2D	0.8764879345391804	0.460262221665319	16.143639164477193	40.58978680478552	8.99009809001715
CTCFL	0.9936677222100897	0.6666666666666666	97.42768515687023	0.0	0.0
HOXA13	0.9810787557314969	0.6514066531198965	0.0	1.1472711863847134	0.0525221215381492
ETS1	0.9055057058692634	0.6287589156527277	0.0	4.886801700400181	0.5557429863397921
HSF4	0.9380154444682202	0.3443051967589348	1.5309394938713772	1.7651199209843498	0.17608046300442617
MYBL1	0.9531073316392997	0.41052224986492164	0.18036486024840248	4.721943746565576	6.37961541126537
MIX-A	0.9893327837332448	0.6666666666666666	0.0	0.0	27.149923491904662
TBX20	0.9900879200995384		0.0	0.0	0.0
SOX9	0.9471762588347685	0.6663879570796242	0.05639891515429499	0.1893284626587071	293.8870054913375
GMEB1	0.715071119951906	0.1861622558325088	7.394597388833931	7.045142718209023	3.614267266823328
HOXA10	0.9626124090343241	0.6666666666666666	0.0	2.058397628173946	0.0
ELK4	0.8636661543577308	0.3112082527477782	12.007606797185204	30.41028114496866	20.421164110668915
ATOH1	0.9966802421597062		0.0	0.0	0.0
ELK1	0.747016417903083	0.4041398703419128	44.590106101336126	74.65276358474198	14.204946480738549
TCFL5	0.8466272741240277	0.14158364189536157	9.538068246576666	13.856159914535763	14.851129603933627
FOXP2	0.9288008278914618	0.6613985590947403	0.0	3.083264597717889	0.048728908720469616
ZBTB7B	0.9265727238991444	0.26982065659181204	3.3682000252024764	6.312895715726572	4.147542405211726
GABPA	0.7506662663559529	0.13467807786726305	19.5600942163574	19.13637446858241	12.080866288247638
EN2	0.9856110192178643		0.0	0.0	0.0
ZNF217	0.896637558882104	0.48809377339236115	2.3739775714691307	3.0031300120134623	10.037185160801213
STAT6	0.847681784550051	0.4286803380506889	8.899261562519598	36.97446671765511	17.49899119748561
E2F3	0.940641197425154	0.2286109054369895	56.93925781293244	39.17198817028823	35.655721605002654
BHLHE23	0.9922069671902455		0.0	0.0	0.0
TBP	0.7898659496490993	0.21397187696728823	43.24957329660888	21.521903142784016	37.214666321504616
TFEC	0.9721612763806723	0.6666666666666666	0.0	0.027371819017736432	0.0
KDM5B	0.9001936975939396	0.4903446824161562	95.25071933465462	9.975484463217459	40.408903039906825
CUX1	0.8490022408397095	0.24891816342122405	45.77695183344832	23.5498185963232	33.81994073836207
HMX3	0.9816372959883453	0.6615322717555118	13.677876275419512	0.21068285503176087	0.0
SIX3	0.9740394591103934	0.6666666666666666	0.0	0.0	0.0262610607690746
FOXM1	0.8432697964071905	0.37911115564839015	24.66558523729578	96.71950473789865	58.77109459372741
IRF1	0.9706733813695436	0.42129029299061177	5.783856621589675	20.435908877418026	9.259611017755724
IRF2	0.8916112363046316	0.21184843228557057	14.829728343011297	21.649858802963333	26.735652757058748
MYCN	0.9945468389927925	0.6666666666666666	0.0	0.0	0.0525221215381492
NR2F1	0.9408753917139074	0.4680130423226947	2.4667985254144065	55.723344207383704	30.74213433667594
GLIS2	0.9289801562587584	0.5598856690857756	5.3485119325349375	19.14894057668127	0.7857169996507519
SP8	0.9763952355827334	0.6666666666666666	0.1473699454776905	0.0	0.0
POU5F1B	0.9968909138297768		0.0	0.0	0.0
SRY	0.9919041610676599	0.6666666666666666	0.0	0.0	0.5897213649551714
GTF2B	0.7888255952544352	0.10127379474042753	44.428957900611785	39.81021899871121	35.5492293136394
BRCA1	0.7913082105780314	0.17090553495980762	34.0874095221575	41.88003605865633	28.20007269493308
FLI1	0.9139559494113465		0.0	0.0	0.0
CEBPA	0.970009874781015	0.6520111903350996	0.4844936236795668	4.577088243613887	115.12378837734283
HOXC10	0.9763778844112506	0.6664248900350184	0.0	30.97604015493868	0.02246784795139503
SP2	0.7610007437958167	0.14540287232319346	12.54040599282206	16.985466109838665	18.880953318366235
SIN3AK20	0.7962180302204853	0.2227947333792317	28.042695787228006	45.73099258846626	32.85341648695963
EZH2	0.849769027925447	0.3055732273134333	44.55351148609862	28.155839645868376	20.108102447469044
HMGN3	0.8357743225778943	0.3068857276006572	39.77248367363635	145.9004641051314	117.704134284096
RDBP	0.7098528566271939	0.10497066791619691	52.1250652527614	55.42150814322099	41.265052853530015
RFX3	0.8695426115795899	0.1732224808829291	13.523403077321577	8.44801652390678	14.842218724515684
SPIC	0.995464494633723		0.0	0.0	0.0
POU4F3	0.9969509716441218		0.0	0.0	0.0
HEY1	0.941261344549694	0.24353630222806655	3.8718081551916987	4.480918710558132	1.8162301458629149
HOXB5	0.9758979944383142	0.6666666666666666	0.0	0.027371819017736432	0.0
NKX2-3	0.9882454601911147		0.0	0.0	0.0
POU1F1	0.9981517358117584		0.0	0.0	0.0
ALX3	0.984657600019006	0.6666666666666666	0.04743843318104625	0.0	0.0
ATF3	0.9227486761398246	0.39048717451613735	26.138919387396324	42.25045899784517	8.867211540058594
ESRRG	0.9805770264229224	0.6666666666666666	0.0	0.08398703514282654	0.0
THAP1	0.7421321046903385	0.19235338823945872	13.557616064898946	20.242396214839864	15.246095870750658
ELF5	0.989696856666036	0.6389105252063052	0.04743843318104625	0.0	0.5697049455858627
RELA	0.750318458911862	0.1978160442223411	73.11463556378513	101.30406786264564	69.3747902568457
NFIL3	0.9550890742220496	0.4396851992086373	11.92346823670475	18.066975215646682	44.04242600099338
CEBPB	0.9422235748558038	0.4138438230241109	40.04548823597852	177.115814045041	94.29128304682163
ZBTB7A	0.818332014987753	0.16495068213993846	13.820696235825915	17.61375035944975	12.690604072572116
KLF12	0.8517615983986374	0.6226554700893563	0.23095769422622575	11.864360542532706	1.3355364180782512
PHOX2B	0.9935280496608142		0.0	0.0	0.0
HNF4A	0.9777645877189628	0.6660724220358576	0.0	0.21970899499878488	123.2427318132435
GFI1	0.9704238834858386	0.6648097948350066	0.0	0.024363105695395168	4.373503379895689
EBF1	0.9423374799164964	0.5972034509023793	0.13134922666896773	0.027371819017736432	0.0
CRX	0.9930069386830827		0.0	0.0	0.0
EGR3	0.9768577905958302	0.33162070726590376	0.5410945807452079	0.0566152161250901	0.48725944267190513
NOTO	0.9829405205763821		0.0	0.0	0.0
MEF2A	0.8883054567427455	0.20488996578862542	9.14615893647124	17.684989257751276	15.353389047052712
NEUROG1	0.9952821645644322	0.6666666666666666	0.0	0.024363105695395168	0.0
HDAC2	0.7311070852757273	0.07948980550437135	117.7939261054786	105.65529149064493	101.84231189314993
PROX1	0.9769049177936259	0.6665140506474919	0.05639891515429499	0.0	123.18260223547028
HLTF	0.8118322199053701	0.2546794830014807	86.62285922106327	83.73352873248218	23.328994702053038
ETV5	0.858285482855155	0.5663725915213539	20.400912354399175	3.977654239829274	81.0236183241039
TGIF1	0.7648077972418073	0.36694031663620397	29.577219648572473	60.4275731914296	24.75798821302502
MYB	0.9749550397589287	0.6601648243992071	85.24542734789279	1.4966847145947741	0.16607225331977185
ARID3B	0.9132158841314434	0.22127141941650944	3.3042295031806797	1.904987729395373	3.89857268327958
EOMES	0.9902305412571559	0.503660931046069	0.0	0.4979047842122766	0.2434840068586113
NFATC3	0.9225200618816094	0.24898698139580258	53.12218146003473	15.796630924905052	50.767537174482065
ZIC3	0.9870421561489984		0.0	0.0	0.0
NPAS2	0.9211721508778483	0.6229277667813006	0.09835431189825576	6.525697545635733	50.48177461325242
T	0.9978278495332223		0.0	0.0	0.0
NHLH1	0.993915658610303	0.6201833169305547	0.23128073896561224	0.03225211042969493	0.0
RARB	0.9156700821952499	0.6666666666666666	0.09835431189825576	0.0	0.0
ETV3	0.9550475960408494	0.13526158594740414	6.614379082915933	8.01952884249621	6.170476032715525
BATF3	0.9915400641028923	0.42955800555822493	0.3790790749458367	0.21970899499878466	0.04993980074511724
GLIS3	0.9229169719910091	0.6238909480487341	0.049015633579434746	0.03225211042969493	0.6332856320895768
RUNX3	0.9707610914356941	0.5800156598239121	0.0	0.09675633128908494	0.372206989910952
DMBX1	0.998014188423301		0.0	0.0	0.0
MAZ	0.8001245028404785	0.14059798882373165	116.26983370316273	130.18391637673693	156.16069438591552
DLX1	0.9749250093948935	0.5977136731262812	5.3509028981536275	0.5983659203161983	0.5085163985986525
GBX1	0.9868626712912406		0.0	0.0	0.0
ID4	0.9348313528880628	0.6666666666666666	0.0	0.0	0.15240172302838376
HDAC1	0.8297375992975644	0.22390110720396608	70.44330193133695	44.55317197537022	49.0164319947148
GLIS1	0.945196620983281		0.0	0.0	0.0
NKX3-2	0.9835469840384398	0.6666666666666666	0.1473699454776905	0.0	0.0
STAT1	0.9249695381345001	0.2894847002075951	36.607655498684274	21.665306952081362	51.498540609654604
MNX1	0.9752362563609377	0.4955773778640777	0.6753961662996067	2.7223282018534616	6.619787815537506
ZZZ3	0.8769680785020124	0.1575037114978767	29.896747720812172	38.40037870423906	28.759403181140915
MYBL2	0.9189423820565638	0.053008035054081325	132.11131740136847	130.9992815516958	142.91908964742422
BHLHE22	0.9909628203626746		0.0	0.0	0.0
ERF	0.7229824974596621	0.4782271707427553	18.983475453164836	26.108506462564502	79.76385505003459
PLAG1	0.8713130243124954	0.34291233278292665	3.6320039743703183	2.8745242626705143	6.699038495216277
HEY2	0.9651190336035715	0.5273971897914039	0.10383734833534124	0.6579898497636296	0.17107635816209898
IKZF1	0.9822162428820613	0.6659508055725825	25.537436552370835	0.027371819017736432	0.027471952793722203
EMX1	0.9821798253662853	0.6472698982307107	0.049015633579434746	0.027371819017736432	1.312717852106591
ESR2	0.9848801780987364	0.4004588537667215	0.400905874931031	0.2714439197119165	0.048728908720469616
JUNB	0.9609803348809423	0.47220085776926474	85.03134278637239	189.8036337489024	25.699608719567127
POU4F2	0.9963330549819137	0.6666666666666666	0.0	0.0	0.0262610607690746
ATF1	0.7228309924758514	0.3046986894070484	46.20433118105773	66.44101847773386	25.94423201530501
GSX2	0.9965245258779675		0.0	0.0	0.0
ARX	0.9748431470225182		0.0	0.0	0.0
GSC	0.9677691883801588		0.0	0.0	0.0
E2F6	0.8536629796824088	0.35024384081425053	1.8992701949192803	1.7827695085425685	3.8788180483321613
HDAC6	0.7622622385300976	0.15592884239541974	16.550416800884285	11.48313783776364	13.875633765234152
SIX5	0.7650452824488815	0.23562831618630573	5.255746002836909	10.395519391095803	12.103536631555338
TEAD1	0.7244512380799626	0.5499086049558691	11.278057371842126	94.44188345764917	21.802496398654316
BCL6B	0.9691749513262063	0.6666666666666666	0.05639891515429499	0.0	0.0
MXI1	0.9497638769087484	0.285277178933656	36.97350919401765	28.64807594597642	13.655847247618034
NR5A2	0.9876151329611267	0.6666666666666666	0.0	0.0	0.4622092739274779
BCLAF1	0.8144019569238378	0.1922820777858788	114.96089104152135	100.0005679308517	151.0458419960691
FAM48A	0.648736576770482	0.24165634029259764	20.890604225364974	15.249668178820912	28.344622990310867
HOXD12	0.9964679864814422		0.0	0.0	0.0
GTF3C2	0.7884765114219121	0.20106775261827436	23.07163369956844	26.436203147520562	35.443837570136154
